Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales
46377,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,3,4,-1,0,4,239.9600067
45293,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,4,4,0,0,4,239.9600067
46109,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,5,4,1,1,4,239.9600067
48797,Ruanda,Interior Components,Ruanda,East Africa,Standard Class,3,4,-1,0,4,239.9600067
51249,Marruecos,Interior Components,Marruecos,North Africa,Standard Class,5,4,1,1,4,239.9600067
47746,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,2,4,-2,0,4,239.9600067
47578,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,4,4,0,0,4,239.9600067
42551,Tanzania,Interior Components,Tanzania,East Africa,Standard Class,2,4,-2,0,4,239.9600067
41666,Mozambique,Interior Components,Mozambique,East Africa,Standard Class,2,4,-2,0,4,239.9600067
48964,Tanzania,Interior Components,Tanzania,East Africa,Standard Class,5,4,1,1,4,239.9600067
49770,Libia,Interior Components,Libia,North Africa,Standard Class,6,4,2,1,4,239.9600067
46608,Mali,Interior Components,Mali,West Africa,Standard Class,4,4,0,0,4,239.9600067
44574,Marruecos,Interior Components,Marruecos,North Africa,Standard Class,5,4,1,1,4,239.9600067
47688,SudAfrica,Interior Components,SudAfrica,Southern Africa,Standard Class,4,4,0,0,4,239.9600067
41338,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,4,4,0,0,4,239.9600067
50015,Mozambique,Interior Components,Mozambique,East Africa,Standard Class,6,4,2,1,4,239.9600067
50609,Costa de Marfil,Interior Components,Costa de Marfil,West Africa,Standard Class,5,4,1,1,4,239.9600067
41598,Libia,Interior Components,Libia,North Africa,Standard Class,4,4,0,0,4,239.9600067
50609,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Standard Class,5,4,1,1,4,200.0
47903,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,4,4,0,0,4,159.9600067
43889,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,5,4,1,1,4,200.0
47822,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,3,4,-1,0,4,200.0
42524,Tanzania,Semiconductors,Tanzania,East Africa,Standard Class,5,4,1,1,4,200.0
48762,SudAfrica,Interior Components,SudAfrica,Southern Africa,Standard Class,3,4,-1,0,4,159.9600067
48195,Tanzania,Interior Components,Tanzania,East Africa,Standard Class,6,4,2,1,4,159.9600067
42551,Tanzania,Interior Components,Tanzania,East Africa,Standard Class,2,4,-2,0,4,159.9600067
49643,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,4,4,0,0,4,159.9600067
48686,Costa de Marfil,Interior Components,Costa de Marfil,West Africa,Standard Class,2,4,-2,0,4,159.9600067
49036,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,2,4,-2,0,4,200.0
47248,Zambia,Semiconductors,Zambia,East Africa,Standard Class,4,4,0,0,4,200.0
41749,Nigeria,Mechanical Assemblies,Nigeria,West Africa,Standard Class,5,4,1,1,4,120.0
41786,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,2,4,-2,0,4,200.0
45580,Guinea-Bissau,Interior Components,Guinea-Bissau,West Africa,Standard Class,6,4,2,1,4,159.9600067
42361,República Democrática del Congo,Interior Components,República Democrática del Congo,Central Africa,Standard Class,2,4,-2,0,4,159.9600067
44443,República Democrática del Congo,Semiconductors,República Democrática del Congo,Central Africa,Standard Class,4,4,0,0,4,200.0
45465,Sudán,Interior Components,Sudán,North Africa,Standard Class,6,4,2,1,4,159.9600067
42196,Sudán,Interior Components,Sudán,North Africa,Standard Class,2,4,-2,0,4,159.9600067
45453,SudAfrica,Interior Components,SudAfrica,Southern Africa,Standard Class,4,4,0,0,4,159.9600067
41683,Zambia,Semiconductors,Zambia,East Africa,Standard Class,4,4,0,0,4,200.0
51208,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,4,200.0
44247,Angola,Interior Components,Angola,Central Africa,Standard Class,3,4,-1,0,4,159.9600067
49643,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,4,200.0
49770,Libia,Plastic Components,Libia,North Africa,Standard Class,6,4,2,1,4,99.95999908
41808,Marruecos,Plastic Components,Marruecos,North Africa,Standard Class,4,4,0,0,4,99.95999908
50777,República Democrática del Congo,Plastic Components,República Democrática del Congo,Central Africa,Standard Class,3,4,-1,0,4,99.95999908
43173,Nigeria,Battery Materials,Nigeria,West Africa,Standard Class,4,4,0,0,4,207.9600067
47593,Camerún,Metal Components,Camerún,Central Africa,Standard Class,4,4,0,0,4,399.9599915
44812,Tanzania,Interior Components,Tanzania,East Africa,Standard Class,3,4,-1,0,4,239.9600067
43446,Zimbabue,Interior Components,Zimbabue,East Africa,Standard Class,2,4,-2,0,4,239.9600067
45248,Sudán,Semiconductors,Sudán,North Africa,Standard Class,4,4,0,0,4,200.0
41616,SudAfrica,Plastic Components,SudAfrica,Southern Africa,Standard Class,2,4,-2,0,4,99.95999908
67164,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,399.9599915
13788,Alemania,Metal Components,Alemania,Western Europe,Standard Class,4,4,0,0,4,239.9600067
11451,Alemania,Metal Components,Alemania,Western Europe,Standard Class,2,4,-2,0,4,399.9599915
13991,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,4,399.9599915
45281,Bosnia y Herzegovina,Metal Components,Bosnia y Herzegovina,Southern Europe,Standard Class,2,4,-2,0,4,399.9599915
68279,Alemania,Metal Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,399.9599915
66719,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,4,399.9599915
64495,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,399.9599915
68249,Italia,Metal Components,Italia,Southern Europe,Standard Class,5,4,1,1,4,399.9599915
14529,Italia,Metal Components,Italia,Southern Europe,Standard Class,5,4,1,1,4,399.9599915
61907,Alemania,Metal Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,399.9599915
16850,Francia,Battery Materials,Francia,Western Europe,Standard Class,6,4,2,1,4,111.9599991
18303,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,399.9599915
62275,Italia,Metal Components,Italia,Southern Europe,Standard Class,6,4,2,1,4,399.9599915
16083,Italia,Metal Components,Italia,Southern Europe,Standard Class,4,4,0,0,4,399.9599915
12348,Alemania,Metal Components,Alemania,Western Europe,Standard Class,4,4,0,0,4,399.9599915
17002,Alemania,Metal Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,399.9599915
18260,Alemania,Metal Components,Alemania,Western Europe,Standard Class,6,4,2,1,4,399.9599915
68142,Finlandia,Metal Components,Finlandia,Northern Europe,Standard Class,3,4,-1,0,4,399.9599915
66635,Italia,Metal Components,Italia,Southern Europe,Standard Class,6,4,2,1,4,399.9599915
62204,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,4,399.9599915
12820,Países Bajos,Metal Components,Países Bajos,Western Europe,Standard Class,6,4,2,1,4,399.9599915
67415,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,399.9599915
11762,Italia,Metal Components,Italia,Southern Europe,Standard Class,3,4,-1,0,4,399.9599915
19865,Austria,Metal Components,Austria,Western Europe,Standard Class,6,4,2,1,4,399.9599915
11495,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,6,4,2,1,4,127.9599991
67978,Francia,Metal Components,Francia,Western Europe,Standard Class,4,4,0,0,4,399.9599915
66574,Bélgica,Metal Components,Bélgica,Western Europe,Standard Class,5,4,1,1,4,399.9599915
62489,Alemania,Metal Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,399.9599915
13254,Países Bajos,Metal Components,Países Bajos,Western Europe,Standard Class,5,4,1,1,4,120.0
10296,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,399.9599915
65228,Italia,Metal Components,Italia,Southern Europe,Standard Class,4,4,0,0,4,399.9599915
14303,Francia,Metal Components,Francia,Western Europe,Standard Class,4,4,0,0,4,399.9599915
44932,Ucrania,Metal Components,Ucrania,Eastern Europe,Standard Class,3,4,-1,0,4,399.9599915
64649,Irlanda,Metal Components,Irlanda,Northern Europe,Standard Class,5,4,1,1,4,399.9599915
17920,España,Metal Components,España,Southern Europe,Standard Class,6,4,2,1,4,399.9599915
18888,Italia,Metal Components,Italia,Southern Europe,Standard Class,4,4,0,0,4,399.9599915
50615,Hungría,Metal Components,Hungría,Eastern Europe,Standard Class,6,4,2,1,4,399.9599915
13393,Suecia,Interior Components,Suecia,Northern Europe,Standard Class,4,4,0,0,4,139.9600067
63306,Francia,Plastic Components,Francia,Western Europe,Standard Class,2,4,-2,0,4,399.9599915
20219,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,4,399.9599915
17227,Alemania,Metal Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,399.9599915
10592,Alemania,Metal Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,120.0
15376,Países Bajos,Metal Components,Países Bajos,Western Europe,Standard Class,2,4,-2,0,4,399.9599915
20124,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,4,399.9599915
41657,Moldavia,Metal Components,Moldavia,Eastern Europe,Standard Class,3,4,-1,0,4,399.9599915
15776,Suecia,Metal Components,Suecia,Northern Europe,Standard Class,2,4,-2,0,4,399.9599915
63149,Italia,Metal Components,Italia,Southern Europe,Standard Class,5,4,1,1,4,399.9599915
63208,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,4,4,0,0,4,379.9599915
10967,Suiza,Metal Components,Suiza,Western Europe,Standard Class,3,4,-1,0,4,399.9599915
47801,Polonia,Interior Components,Polonia,Eastern Europe,Standard Class,2,4,-2,0,4,239.9600067
62128,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,4,239.9600067
65184,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,239.9600067
19855,Irlanda,Interior Components,Irlanda,Northern Europe,Standard Class,6,4,2,1,4,239.9600067
16190,Italia,Interior Components,Italia,Southern Europe,Standard Class,6,4,2,1,4,239.9600067
64454,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,239.9600067
14303,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,4,239.9600067
17953,España,Interior Components,España,Southern Europe,Standard Class,4,4,0,0,4,239.9600067
67168,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,4,239.9600067
19037,Alemania,Interior Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
11969,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,239.9600067
68289,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
43912,Ucrania,Interior Components,Ucrania,Eastern Europe,Standard Class,3,4,-1,0,4,239.9600067
11224,Suecia,Interior Components,Suecia,Northern Europe,Standard Class,5,4,1,1,4,239.9600067
16155,Alemania,Interior Components,Alemania,Western Europe,Standard Class,6,4,2,1,4,239.9600067
10864,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
63509,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,239.9600067
17534,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
45291,Polonia,Interior Components,Polonia,Eastern Europe,Standard Class,2,4,-2,0,4,239.9600067
15913,Italia,Interior Components,Italia,Southern Europe,Standard Class,4,4,0,0,4,239.9600067
11222,Alemania,Interior Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
10614,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,239.9600067
16466,Irlanda,Interior Components,Irlanda,Northern Europe,Standard Class,2,4,-2,0,4,239.9600067
18142,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,4,239.9600067
12406,Alemania,Interior Components,Alemania,Western Europe,Standard Class,2,4,-2,0,4,239.9600067
10347,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
43581,Rusia,Interior Components,Rusia,Eastern Europe,Standard Class,2,4,-2,0,4,239.9600067
44996,Polonia,Interior Components,Polonia,Eastern Europe,Standard Class,2,4,-2,0,4,239.9600067
18995,Noruega,Interior Components,Noruega,Northern Europe,Standard Class,6,4,2,1,4,239.9600067
16460,Finlandia,Interior Components,Finlandia,Northern Europe,Standard Class,6,4,2,1,4,239.9600067
65403,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,239.9600067
63684,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,239.9600067
67331,Austria,Interior Components,Austria,Western Europe,Standard Class,2,4,-2,0,4,239.9600067
10566,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,4,239.9600067
63214,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
11194,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
65667,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
65897,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
11686,Alemania,Interior Components,Alemania,Western Europe,Standard Class,2,4,-2,0,4,239.9600067
10314,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
17228,Alemania,Interior Components,Alemania,Western Europe,Standard Class,4,4,0,0,4,239.9600067
63675,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,4,239.9600067
67906,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,4,239.9600067
18668,Suiza,Interior Components,Suiza,Western Europe,Standard Class,4,4,0,0,4,239.9600067
17842,Alemania,Interior Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
61749,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
18094,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
46894,Moldavia,Interior Components,Moldavia,Eastern Europe,Standard Class,5,4,1,1,4,239.9600067
49237,Ucrania,Interior Components,Ucrania,Eastern Europe,Standard Class,3,4,-1,0,4,239.9600067
12546,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,239.9600067
67900,España,Interior Components,España,Southern Europe,Standard Class,6,4,2,1,4,239.9600067
66127,Alemania,Interior Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
65855,Alemania,Interior Components,Alemania,Western Europe,Standard Class,6,4,2,1,4,239.9600067
67297,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
12540,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,239.9600067
68858,España,Interior Components,España,Southern Europe,Standard Class,4,4,0,0,4,239.9600067
14132,España,Interior Components,España,Southern Europe,Standard Class,3,4,-1,0,4,239.9600067
65855,Alemania,Interior Components,Alemania,Western Europe,Standard Class,6,4,2,1,4,239.9600067
42511,Moldavia,Interior Components,Moldavia,Eastern Europe,Standard Class,2,4,-2,0,4,239.9600067
46523,Polonia,Interior Components,Polonia,Eastern Europe,Standard Class,4,4,0,0,4,239.9600067
12540,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,239.9600067
19973,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,4,239.9600067
63640,Alemania,Interior Components,Alemania,Western Europe,Standard Class,6,4,2,1,4,239.9600067
12862,Alemania,Interior Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
67839,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,239.9600067
64527,Austria,Interior Components,Austria,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
10509,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,239.9600067
18585,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,239.9600067
18912,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,4,239.9600067
64235,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,4,239.9600067
13413,Alemania,Interior Components,Alemania,Western Europe,Standard Class,4,4,0,0,4,239.9600067
11334,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
65578,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,4,239.9600067
61910,Alemania,Interior Components,Alemania,Western Europe,Standard Class,6,4,2,1,4,239.9600067
14774,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,239.9600067
66719,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,239.9600067
67206,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,239.9600067
65576,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,239.9600067
64150,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,239.9600067
18043,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,4,239.9600067
12502,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,239.9600067
67206,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,239.9600067
17392,España,Interior Components,España,Southern Europe,Standard Class,3,4,-1,0,4,239.9600067
63306,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,4,239.9600067
43670,Rumania,Semiconductors,Rumania,Eastern Europe,Standard Class,6,4,2,1,4,200.0
43958,Polonia,Semiconductors,Polonia,Eastern Europe,Standard Class,4,4,0,0,4,200.0
17917,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,4,159.9600067
19287,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,4,200.0
13542,Italia,Semiconductors,Italia,Southern Europe,Standard Class,3,4,-1,0,4,200.0
11304,Italia,Semiconductors,Italia,Southern Europe,Standard Class,5,4,1,1,4,200.0
16244,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,159.9600067
17842,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,4,200.0
45342,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,3,4,-1,0,4,200.0
12651,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,4,159.9600067
18016,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,4,200.0
66574,Bélgica,Semiconductors,Bélgica,Western Europe,Standard Class,5,4,1,1,4,200.0
10347,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,4,200.0
18012,Suecia,Semiconductors,Suecia,Northern Europe,Standard Class,3,4,-1,0,4,200.0
67356,España,Interior Components,España,Southern Europe,Standard Class,2,4,-2,0,4,159.9600067
61697,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,159.9600067
62161,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,4,200.0
63671,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,4,200.0
10630,Francia,Semiconductors,Francia,Western Europe,Standard Class,6,4,2,1,4,200.0
15102,Finlandia,Mechanical Assemblies,Finlandia,Northern Europe,Standard Class,3,4,-1,0,4,159.9600067
18162,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,4,200.0
13296,Italia,Semiconductors,Italia,Southern Europe,Standard Class,2,4,-2,0,4,200.0
17992,Francia,Mechanical Assemblies,Francia,Western Europe,Standard Class,3,4,-1,0,4,100.0
18428,Francia,Semiconductors,Francia,Western Europe,Standard Class,4,4,0,0,4,200.0
14888,Francia,Semiconductors,Francia,Western Europe,Standard Class,4,4,0,0,4,200.0
67331,Austria,Semiconductors,Austria,Western Europe,Standard Class,2,4,-2,0,4,200.0
47871,Rumania,Interior Components,Rumania,Eastern Europe,Standard Class,2,4,-2,0,4,159.9600067
50524,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,5,4,1,1,4,200.0
14132,España,Semiconductors,España,Southern Europe,Standard Class,3,4,-1,0,4,200.0
13762,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,4,200.0
47002,Polonia,Semiconductors,Polonia,Eastern Europe,Standard Class,3,4,-1,0,4,200.0
64587,Italia,Semiconductors,Italia,Southern Europe,Standard Class,3,4,-1,0,4,200.0
65493,Italia,Semiconductors,Italia,Southern Europe,Standard Class,4,4,0,0,4,200.0
62298,Austria,Interior Components,Austria,Western Europe,Standard Class,4,4,0,0,4,159.9600067
15934,Austria,Semiconductors,Austria,Western Europe,Standard Class,5,4,1,1,4,200.0
67973,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,200.0
14125,España,Interior Components,España,Southern Europe,Standard Class,6,4,2,1,4,120.0
15018,Italia,Interior Components,Italia,Southern Europe,Standard Class,4,4,0,0,4,159.9600067
67544,España,Semiconductors,España,Southern Europe,Standard Class,5,4,1,1,4,200.0
67292,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,4,200.0
14541,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,200.0
19765,España,Interior Components,España,Southern Europe,Standard Class,6,4,2,1,4,159.9600067
67233,Italia,Semiconductors,Italia,Southern Europe,Standard Class,4,4,0,0,4,200.0
12740,España,Semiconductors,España,Southern Europe,Standard Class,6,4,2,1,4,200.0
15929,Francia,Semiconductors,Francia,Western Europe,Standard Class,5,4,1,1,4,200.0
17400,Francia,Semiconductors,Francia,Western Europe,Standard Class,6,4,2,1,4,200.0
48598,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,4,4,0,0,4,200.0
18233,Italia,Interior Components,Italia,Southern Europe,Standard Class,4,4,0,0,4,159.9600067
19633,Italia,Semiconductors,Italia,Southern Europe,Standard Class,4,4,0,0,4,200.0
11957,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,159.9600067
65675,Francia,Semiconductors,Francia,Western Europe,Standard Class,6,4,2,1,4,200.0
66689,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,5,4,1,1,4,200.0
63874,Francia,Semiconductors,Francia,Western Europe,Standard Class,5,4,1,1,4,200.0
20207,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,4,200.0
15431,Reino Unido,Mechanical Assemblies,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,159.9600067
64649,Irlanda,Interior Components,Irlanda,Northern Europe,Standard Class,5,4,1,1,4,159.9600067
65925,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,200.0
17952,España,Semiconductors,España,Southern Europe,Standard Class,3,4,-1,0,4,200.0
14294,Italia,Semiconductors,Italia,Southern Europe,Standard Class,5,4,1,1,4,200.0
63364,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,5,4,1,1,4,200.0
68791,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,4,200.0
19208,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,4,4,0,0,4,200.0
17832,Italia,Mechanical Assemblies,Italia,Southern Europe,Standard Class,3,4,-1,0,4,280.0
65892,Países Bajos,Semiconductors,Países Bajos,Western Europe,Standard Class,3,4,-1,0,4,200.0
66147,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,4,200.0
64500,Países Bajos,Semiconductors,Países Bajos,Western Europe,Standard Class,6,4,2,1,4,200.0
46305,Rusia,Interior Components,Rusia,Eastern Europe,Standard Class,6,4,2,1,4,159.9600067
63499,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,4,159.9600067
14488,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,200.0
13254,Países Bajos,Interior Components,Países Bajos,Western Europe,Standard Class,5,4,1,1,4,159.9600067
65868,Austria,Semiconductors,Austria,Western Europe,Standard Class,4,4,0,0,4,200.0
18069,Suiza,Semiconductors,Suiza,Western Europe,Standard Class,5,4,1,1,4,200.0
41478,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,4,4,0,0,4,200.0
67116,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,159.9600067
19425,España,Semiconductors,España,Southern Europe,Standard Class,6,4,2,1,4,200.0
65578,Francia,Semiconductors,Francia,Western Europe,Standard Class,4,4,0,0,4,200.0
46894,Moldavia,Interior Components,Moldavia,Eastern Europe,Standard Class,5,4,1,1,4,159.9600067
18162,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,4,159.9600067
63445,España,Interior Components,España,Southern Europe,Standard Class,6,4,2,1,4,159.9600067
62937,España,Interior Components,España,Southern Europe,Standard Class,3,4,-1,0,4,159.9600067
11361,España,Interior Components,España,Southern Europe,Standard Class,2,4,-2,0,4,159.9600067
19590,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,4,159.9600067
15787,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,4,200.0
11778,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,159.9600067
67476,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,200.0
17668,Italia,Interior Components,Italia,Southern Europe,Standard Class,4,4,0,0,4,159.9600067
16369,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,159.9600067
11735,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,159.9600067
65403,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,159.9600067
17655,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,159.9600067
66062,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,4,200.0
19582,España,Interior Components,España,Southern Europe,Standard Class,3,4,-1,0,4,159.9600067
67056,Italia,Semiconductors,Italia,Southern Europe,Standard Class,2,4,-2,0,4,200.0
16774,Francia,Semiconductors,Francia,Western Europe,Standard Class,5,4,1,1,4,200.0
63275,Francia,Semiconductors,Francia,Western Europe,Standard Class,6,4,2,1,4,200.0
10415,Francia,Semiconductors,Francia,Western Europe,Standard Class,6,4,2,1,4,200.0
15225,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,4,159.9600067
10700,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,4,159.9600067
64479,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,159.9600067
14706,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,2,4,-2,0,4,200.0
67733,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,200.0
13542,Italia,Semiconductors,Italia,Southern Europe,Standard Class,3,4,-1,0,4,200.0
11960,Francia,Semiconductors,Francia,Western Europe,Standard Class,6,4,2,1,4,200.0
19782,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,4,200.0
10509,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,4,191.9600067
14684,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,4,63.95999908
