Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales,Risk_Probability
64645,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,150.0,0.9492665
64429,Austria,Semiconductors,Austria,Western Europe,Standard Class,5,4,1,1,3,150.0,0.9764748
17574,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,5,4,1,1,3,150.0,0.95353
13404,Austria,Semiconductors,Austria,Western Europe,Standard Class,5,4,1,1,3,150.0,0.9764748
67571,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,3,119.9700012,1.5042182e-05
11219,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,5,4,1,1,3,150.0,0.95353
68236,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,2,4,-2,0,3,150.0,1.4605775e-05
67563,Francia,Semiconductors,Francia,Western Europe,Standard Class,4,4,0,0,3,150.0,1.5986061e-05
12582,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,3,90.0,1.5042182e-05
18163,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,4,4,0,0,3,150.0,1.502598e-05
48123,Rusia,Semiconductors,Rusia,Eastern Europe,Standard Class,4,4,0,0,3,150.0,1.8769979e-05
64802,Portugal,Semiconductors,Portugal,Southern Europe,Standard Class,3,4,-1,0,3,150.0,1.17145555e-05
65632,Alemania,Interior Components,Alemania,Western Europe,Standard Class,3,4,-1,0,3,119.9700012,1.4876241e-05
15630,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,3,119.9700012,0.9553284
17205,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,119.9700012,0.95014286
16739,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,5,4,1,1,3,150.0,0.94941366
13649,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,3,119.9700012,0.95433635
16739,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,5,4,1,1,3,150.0,0.94941366
11237,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,3,119.9700012,1.5042182e-05
20174,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,5,4,1,1,3,150.0,0.95353
65251,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,2,4,-2,0,3,150.0,1.4605775e-05
63926,EspaÃ±a,Interior Components,EspaÃ±a,Southern Europe,Standard Class,2,4,-2,0,3,119.9700012,1.598853e-05
20054,Reino Unido,Mechanical Assemblies,Reino Unido,Northern Europe,Standard Class,5,4,1,1,3,90.0,0.95028764
64137,Italia,Semiconductors,Italia,Southern Europe,Standard Class,3,4,-1,0,3,150.0,1.2860952e-05
67222,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,3,119.9700012,1.5042182e-05
67222,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,3,119.9700012,1.5042182e-05
12839,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,3,119.9700012,0.95545876
65187,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,3,150.0,1.4768699e-05
13760,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,6,4,2,1,3,150.0,0.95339423
11150,Reino Unido,Plastic Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,74.97000122,0.95543754
11100,Italia,Plastic Components,Italia,Southern Europe,Standard Class,6,4,2,1,3,74.97000122,0.9586746
51787,Honduras,Metal Components,Honduras,Central America,Standard Class,3,4,-1,0,3,179.9700012,1.5924254e-05
1661,MÃ©xico,Metal Components,MÃ©xico,Central America,Standard Class,2,4,-2,0,3,299.9700012,1.5495883e-05
57420,El Salvador,Metal Components,El Salvador,Central America,Standard Class,6,4,2,1,3,299.9700012,0.95797527
56840,Cuba,Metal Components,Cuba,Caribbean,Standard Class,6,4,2,1,3,299.9700012,0.92961544
9209,Guatemala,Metal Components,Guatemala,Central America,Standard Class,5,4,1,1,3,90.0,0.9554543
56840,Cuba,Metal Components,Cuba,Caribbean,Standard Class,6,4,2,1,3,299.9700012,0.92961544
4983,Cuba,Metal Components,Cuba,Caribbean,Standard Class,4,4,0,0,3,299.9700012,1.4798728e-05
9409,Guatemala,Semiconductors,Guatemala,Central America,Standard Class,5,4,1,1,3,164.9100037,0.9565761
56472,Honduras,Metal Components,Honduras,Central America,Standard Class,3,4,-1,0,3,299.9700012,1.8249024e-05
7709,RepÃºblica Dominicana,Metal Components,RepÃºblica Dominicana,Caribbean,Standard Class,5,4,1,1,3,299.9700012,0.95601463
7281,Nicaragua,Metal Components,Nicaragua,Central America,Standard Class,2,4,-2,0,3,299.9700012,1.5547424e-05
5156,MÃ©xico,Metal Components,MÃ©xico,Central America,Standard Class,2,4,-2,0,3,299.9700012,1.5495883e-05
57708,MÃ©xico,Metal Components,MÃ©xico,Central America,Standard Class,4,4,0,0,3,299.9700012,1.285655e-05
56563,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,4,4,0,0,3,179.9700012,1.4394457e-05
51430,Brasil,Interior Components,Brasil,South America,Standard Class,6,4,2,1,3,179.9700012,0.9538453
52336,RepÃºblica Dominicana,Interior Components,RepÃºblica Dominicana,Caribbean,Standard Class,2,4,-2,0,3,179.9700012,1.3242358e-05
52303,Cuba,Interior Components,Cuba,Caribbean,Standard Class,4,4,0,0,3,179.9700012,1.4752271e-05
7638,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,4,4,0,0,3,179.9700012,1.4394457e-05
9209,Guatemala,Interior Components,Guatemala,Central America,Standard Class,5,4,1,1,3,179.9700012,0.9565761
55706,Argentina,Interior Components,Argentina,South America,Standard Class,2,4,-2,0,3,179.9700012,1.349284e-05
52053,Colombia,Interior Components,Colombia,South America,Standard Class,4,4,0,0,3,179.9700012,1.6450007e-05
51386,Brasil,Interior Components,Brasil,South America,Standard Class,2,4,-2,0,3,179.9700012,1.4212574e-05
52053,Colombia,Interior Components,Colombia,South America,Standard Class,4,4,0,0,3,179.9700012,1.6450007e-05
58543,El Salvador,Interior Components,El Salvador,Central America,Standard Class,4,4,0,0,3,179.9700012,1.6229378e-05
57230,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,6,4,2,1,3,179.9700012,0.95411646
51334,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,5,4,1,1,3,179.9700012,0.95650333
61494,Brasil,Interior Components,Brasil,South America,Standard Class,5,4,1,1,3,179.9700012,0.9562456
9779,Argentina,Interior Components,Argentina,South America,Standard Class,5,4,1,1,3,179.9700012,0.93812567
6804,Cuba,Interior Components,Cuba,Caribbean,Standard Class,5,4,1,1,3,179.9700012,0.94681203
57424,Honduras,Interior Components,Honduras,Central America,Standard Class,5,4,1,1,3,179.9700012,0.95943564
6530,Honduras,Interior Components,Honduras,Central America,Standard Class,6,4,2,1,3,179.9700012,0.95587426
7931,Cuba,Interior Components,Cuba,Caribbean,Standard Class,2,4,-2,0,3,179.9700012,1.4918677e-05
4746,PanamÃ¡,Interior Components,PanamÃ¡,Central America,Standard Class,2,4,-2,0,3,179.9700012,2.0673971e-05
54061,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,2,4,-2,0,3,179.9700012,1.5447238e-05
9318,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,4,4,0,0,3,179.9700012,1.0232464e-05
55423,Brasil,Interior Components,Brasil,South America,Standard Class,4,4,0,0,3,179.9700012,1.7526227e-05
56246,RepÃºblica Dominicana,Semiconductors,RepÃºblica Dominicana,Caribbean,Standard Class,2,4,-2,0,3,150.0,1.2659342e-05
5812,Honduras,Interior Components,Honduras,Central America,Standard Class,3,4,-1,0,3,119.9700012,1.5017471e-05
2285,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,6,4,2,1,3,119.9700012,0.95524913
2390,El Salvador,Semiconductors,El Salvador,Central America,Standard Class,6,4,2,1,3,150.0,0.95897126
2390,El Salvador,Semiconductors,El Salvador,Central America,Standard Class,6,4,2,1,3,150.0,0.95897126
61124,Brasil,Semiconductors,Brasil,South America,Standard Class,5,4,1,1,3,150.0,0.94628173
651,Colombia,Semiconductors,Colombia,South America,Standard Class,2,4,-2,0,3,150.0,1.9023584e-05
2354,Bolivia,Semiconductors,Bolivia,South America,Standard Class,5,4,1,1,3,150.0,0.95432246
52518,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,4,4,0,0,3,119.9700012,1.4015535e-05
9209,Guatemala,Interior Components,Guatemala,Central America,Standard Class,5,4,1,1,3,119.9700012,0.9554543
8563,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,4,4,0,0,3,119.9700012,1.4015535e-05
87,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,3,4,-1,0,3,119.9700012,1.5040603e-05
7804,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,5,4,1,1,3,150.0,0.95459104
51570,Brasil,Semiconductors,Brasil,South America,Standard Class,6,4,2,1,3,150.0,0.94612604
56741,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,2,4,-2,0,3,150.0,1.476715e-05
6670,Honduras,Semiconductors,Honduras,Central America,Standard Class,6,4,2,1,3,150.0,0.9562035
8490,Cuba,Interior Components,Cuba,Caribbean,Standard Class,6,4,2,1,3,119.9700012,0.9303909
2756,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,2,4,-2,0,3,150.0,1.476715e-05
56352,PanamÃ¡,Semiconductors,PanamÃ¡,Central America,Standard Class,3,4,-1,0,3,150.0,1.981108e-05
54295,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,6,4,2,1,3,150.0,0.9544582
6595,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,6,4,2,1,3,119.9700012,0.95302737
7954,El Salvador,Semiconductors,El Salvador,Central America,Standard Class,5,4,1,1,3,150.0,0.95395344
3654,Brasil,Interior Components,Brasil,South America,Standard Class,5,4,1,1,3,119.9700012,0.9551157
61053,PanamÃ¡,Interior Components,PanamÃ¡,Central America,Standard Class,4,4,0,0,3,119.9700012,1.5460162e-05
7954,El Salvador,Semiconductors,El Salvador,Central America,Standard Class,5,4,1,1,3,150.0,0.95395344
2713,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,4,4,0,0,3,150.0,1.3760717e-05
6530,Honduras,Interior Components,Honduras,Central America,Standard Class,6,4,2,1,3,119.9700012,0.95696545
61275,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,6,4,2,1,3,150.0,0.9544582
5414,Colombia,Interior Components,Colombia,South America,Standard Class,5,4,1,1,3,119.9700012,0.9551157
59883,Honduras,Semiconductors,Honduras,Central America,Standard Class,4,4,0,0,3,150.0,1.5638596e-05
3869,Nicaragua,Semiconductors,Nicaragua,Central America,Standard Class,5,4,1,1,3,150.0,0.93503934
56650,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,6,4,2,1,3,150.0,0.9544582
57420,El Salvador,Semiconductors,El Salvador,Central America,Standard Class,6,4,2,1,3,59.97000122,0.9611133
1595,Cuba,Mechanical Assemblies,Cuba,Caribbean,Standard Class,6,4,2,1,3,89.97000122,0.9303909
22206,India,Metal Components,India,South Asia,Standard Class,2,4,-2,0,3,299.9700012,1.5866513e-05
30273,Vietnam,Metal Components,Vietnam,Southeast Asia,Standard Class,4,4,0,0,3,299.9700012,1.2152684e-05
28172,China,Metal Components,China,Eastern Asia,Standard Class,3,4,-1,0,3,299.9700012,1.5846403e-05
23299,Australia,Metal Components,Australia,Oceania,Standard Class,5,4,1,1,3,299.9700012,0.9743276
49951,TurquÃ­a,Metal Components,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,3,299.9700012,1.5955598e-05
22878,Australia,Metal Components,Australia,Oceania,Standard Class,4,4,0,0,3,299.9700012,1.6635724e-05
21609,Indonesia,Interior Components,Indonesia,Southeast Asia,Standard Class,5,4,1,1,3,179.9700012,0.9600054
20336,Australia,Interior Components,Australia,Oceania,Standard Class,2,4,-2,0,3,179.9700012,1.5447238e-05
44792,TurquÃ­a,Interior Components,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,3,179.9700012,1.5905509e-05
41319,IrÃ¡n,Interior Components,IrÃ¡n,South Asia,Standard Class,5,4,1,1,3,179.9700012,0.96067935
23299,Australia,Interior Components,Australia,Oceania,Standard Class,5,4,1,1,3,179.9700012,0.97395205
25256,Australia,Interior Components,Australia,Oceania,Standard Class,2,4,-2,0,3,179.9700012,1.5447238e-05
22277,Australia,Interior Components,Australia,Oceania,Standard Class,3,4,-1,0,3,179.9700012,1.5447238e-05
28418,BangladÃ©s,Interior Components,BangladÃ©s,South Asia,Standard Class,4,4,0,0,3,179.9700012,1.5747726e-05
21954,Australia,Interior Components,Australia,Oceania,Standard Class,5,4,1,1,3,179.9700012,0.97395205
42633,IrÃ¡n,Interior Components,IrÃ¡n,South Asia,Standard Class,4,4,0,0,3,179.9700012,1.2691932e-05
20396,China,Interior Components,China,Eastern Asia,Standard Class,2,4,-2,0,3,179.9700012,1.6189248e-05
46351,TurquÃ­a,Interior Components,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,3,179.9700012,1.5905509e-05
27953,Australia,Semiconductors,Australia,Oceania,Standard Class,4,4,0,0,3,150.0,1.5853386e-05
42116,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,2,4,-2,0,3,150.0,1.7340159e-05
24172,India,Semiconductors,India,South Asia,Standard Class,3,4,-1,0,3,150.0,1.5120349e-05
27662,China,Interior Components,China,Eastern Asia,Standard Class,3,4,-1,0,3,119.9700012,1.5763082e-05
27095,Filipinas,Interior Components,Filipinas,Southeast Asia,Standard Class,6,4,2,1,3,119.9700012,0.9677334
30745,Nueva Zelanda,Semiconductors,Nueva Zelanda,Oceania,Standard Class,6,4,2,1,3,150.0,0.97150606
49545,UzbekistÃ¡n,Semiconductors,UzbekistÃ¡n,Central Asia,Standard Class,6,4,2,1,3,150.0,0.9738902
45525,Irak,Interior Components,Irak,West Asia,Standard Class,6,4,2,1,3,119.9700012,0.9725289
20396,China,Interior Components,China,Eastern Asia,Standard Class,2,4,-2,0,3,119.9700012,1.5763082e-05
21425,Australia,Interior Components,Australia,Oceania,Standard Class,6,4,2,1,3,90.0,0.9720096
21805,Filipinas,Interior Components,Filipinas,Southeast Asia,Standard Class,6,4,2,1,3,119.9700012,0.9677334
26291,China,Semiconductors,China,Eastern Asia,Standard Class,2,4,-2,0,3,150.0,1.5476493e-05
20396,China,Semiconductors,China,Eastern Asia,Standard Class,2,4,-2,0,3,150.0,1.5476493e-05
21027,Australia,Interior Components,Australia,Oceania,Standard Class,3,4,-1,0,3,119.9700012,1.5040603e-05
29355,India,Interior Components,India,South Asia,Standard Class,6,4,2,1,3,119.9700012,0.9563219
49079,Qatar,Interior Components,Qatar,West Asia,Standard Class,5,4,1,1,3,119.9700012,0.9531374
30627,Nueva Zelanda,Semiconductors,Nueva Zelanda,Oceania,Standard Class,3,4,-1,0,3,150.0,1.476715e-05
49166,Irak,Semiconductors,Irak,West Asia,Standard Class,2,4,-2,0,3,150.0,1.1441347e-05
41421,TurquÃ­a,Interior Components,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,3,119.9700012,1.3440403e-05
22929,Australia,Interior Components,Australia,Oceania,Standard Class,5,4,1,1,3,47.97000122,0.9665881
45650,TurquÃ­a,Interior Components,TurquÃ­a,West Asia,Standard Class,6,4,2,1,3,47.97000122,0.9517317
45525,Irak,Plastic Components,Irak,West Asia,Standard Class,6,4,2,1,3,74.97000122,0.97550744
41414,TurquÃ­a,Plastic Components,TurquÃ­a,West Asia,Standard Class,5,4,1,1,3,74.97000122,0.9628845
49668,Canada,Metal Components,Canada,Canada,Standard Class,4,4,0,0,3,299.9700012,2.070408e-05
37689,Estados Unidos,Metal Components,Estados Unidos,East of USA,Standard Class,5,4,1,1,3,299.9700012,0.95719105
46609,Canada,Metal Components,Canada,Canada,Standard Class,5,4,1,1,3,299.9700012,0.9570159
38232,Estados Unidos,Metal Components,Estados Unidos,US Center ,Standard Class,3,4,-1,0,3,299.9700012,1.574678e-05
34961,Estados Unidos,Metal Components,Estados Unidos,West of USA ,Standard Class,2,4,-2,0,3,299.9700012,1.4675641e-05
38815,Estados Unidos,Metal Components,Estados Unidos,South of  USA ,Standard Class,6,4,2,1,3,299.9700012,0.95621026
46609,Canada,Interior Components,Canada,Canada,Standard Class,5,4,1,1,3,179.9700012,0.95872164
45128,Canada,Interior Components,Canada,Canada,Standard Class,4,4,0,0,3,179.9700012,1.9782818e-05
40844,Estados Unidos,Interior Components,Estados Unidos,East of USA,Standard Class,5,4,1,1,3,179.9700012,0.9565761
36051,Estados Unidos,Interior Components,Estados Unidos,South of  USA ,Standard Class,2,4,-2,0,3,179.9700012,1.5447238e-05
39277,Estados Unidos,Interior Components,Estados Unidos,US Center ,Standard Class,3,4,-1,0,3,179.9700012,1.5697347e-05
37096,Estados Unidos,Interior Components,Estados Unidos,US Center ,Standard Class,2,4,-2,0,3,179.9700012,1.5697347e-05
38218,Estados Unidos,Interior Components,Estados Unidos,East of USA,Standard Class,4,4,0,0,3,179.9700012,1.6450007e-05
31667,Estados Unidos,Interior Components,Estados Unidos,US Center ,Standard Class,3,4,-1,0,3,179.9700012,1.5697347e-05
38815,Estados Unidos,Interior Components,Estados Unidos,South of  USA ,Standard Class,6,4,2,1,3,179.9700012,0.957942
37982,Estados Unidos,Semiconductors,Estados Unidos,US Center ,Standard Class,3,4,-1,0,3,150.0,1.5006247e-05
35643,Estados Unidos,Interior Components,Estados Unidos,East of USA,Standard Class,4,4,0,0,3,119.9700012,1.6016977e-05
35643,Estados Unidos,Interior Components,Estados Unidos,East of USA,Standard Class,4,4,0,0,3,119.9700012,1.6016977e-05
40844,Estados Unidos,Semiconductors,Estados Unidos,East of USA,Standard Class,5,4,1,1,3,150.0,0.95466685
31479,Estados Unidos,Semiconductors,Estados Unidos,South of  USA ,Standard Class,5,4,1,1,3,150.0,0.95466685
40996,Estados Unidos,Semiconductors,Estados Unidos,West of USA ,Standard Class,2,4,-2,0,3,150.0,1.4597573e-05
35643,Estados Unidos,Semiconductors,Estados Unidos,East of USA,Standard Class,4,4,0,0,3,150.0,1.5725771e-05
32665,Estados Unidos,Semiconductors,Estados Unidos,West of USA ,Standard Class,6,4,2,1,3,150.0,0.9562433
48076,Canada,Interior Components,Canada,Canada,Standard Class,2,4,-2,0,3,119.9700012,1.4796682e-05
35213,Estados Unidos,Semiconductors,Estados Unidos,West of USA ,Standard Class,4,4,0,0,3,150.0,1.5545187e-05
32357,Estados Unidos,Interior Components,Estados Unidos,US Center ,Standard Class,3,4,-1,0,3,119.9700012,1.528413e-05
36452,Estados Unidos,Interior Components,Estados Unidos,US Center ,Standard Class,3,4,-1,0,3,119.9700012,1.528413e-05
43657,Argelia,Interior Components,Argelia,North Africa,Standard Class,3,4,-1,0,4,139.9600067,1.77528e-05
49192,Senegal,Metal Components,Senegal,West Africa,Standard Class,3,4,-1,0,4,399.9599915,1.2921487e-05
46704,Somalia,Metal Components,Somalia,East Africa,Standard Class,5,4,1,1,4,399.9599915,0.9779358
43815,Nigeria,Metal Components,Nigeria,West Africa,Standard Class,6,4,2,1,4,399.9599915,0.9493161
48463,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,4,4,0,0,4,239.9600067,1.7183967e-05
44567,Marruecos,Interior Components,Marruecos,North Africa,Standard Class,3,4,-1,0,4,239.9600067,2.1440757e-05
48099,Tanzania,Semiconductors,Tanzania,East Africa,Standard Class,5,4,1,1,4,200.0,0.9435442
44567,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,3,4,-1,0,4,200.0,1.9774216e-05
51122,Argelia,Semiconductors,Argelia,North Africa,Standard Class,3,4,-1,0,4,200.0,1.7791272e-05
43573,SudÃ¡n,Semiconductors,SudÃ¡n,North Africa,Standard Class,4,4,0,0,4,200.0,3.3474018e-05
48543,Argelia,Semiconductors,Argelia,North Africa,Standard Class,4,4,0,0,4,200.0,1.8946204e-05
48888,SudAfrica,Interior Components,SudAfrica,Southern Africa,Standard Class,4,4,0,0,4,159.9600067,1.0665788e-05
48849,Mali,Plastic Components,Mali,West Africa,Standard Class,5,4,1,1,4,99.95999908,0.9776748
49492,HungrÃ­a,Metal Components,HungrÃ­a,Eastern Europe,Standard Class,3,4,-1,0,4,399.9599915,1.6209364e-05
44739,RepÃºblica Checa,Metal Components,RepÃºblica Checa,Eastern Europe,Standard Class,5,4,1,1,4,399.9599915,0.96772575
12886,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,4,399.9599915,1.5592595e-05
14184,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,5,4,1,1,4,111.9599991,0.95028764
12201,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,399.9599915,1.5600448e-05
64203,Francia,Semiconductors,Francia,Western Europe,Standard Class,4,4,0,0,4,359.9599915,1.6092137e-05
13724,Alemania,Metal Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,399.9599915,0.9558772
10567,Francia,Metal Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,399.9599915,1.5592595e-05
12582,Francia,Metal Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,399.9599915,1.5592595e-05
46741,Polonia,Metal Components,Polonia,Eastern Europe,Standard Class,2,4,-2,0,4,399.9599915,1.731689e-05
67927,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,4,399.9599915,1.5600448e-05
67758,Austria,Metal Components,Austria,Western Europe,Standard Class,4,4,0,0,4,399.9599915,1.7576021e-05
45587,Rusia,Interior Components,Rusia,Eastern Europe,Standard Class,3,4,-1,0,4,239.9600067,9.422245e-06
62826,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,4,239.9600067,1.6345266e-05
65407,Dinamarca,Interior Components,Dinamarca,Northern Europe,Standard Class,3,4,-1,0,4,239.9600067,2.5626783e-05
66433,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,239.9600067,1.6630012e-05
15103,Finlandia,Interior Components,Finlandia,Northern Europe,Standard Class,4,4,0,0,4,239.9600067,3.070445e-05
17057,Alemania,Interior Components,Alemania,Western Europe,Standard Class,3,4,-1,0,4,239.9600067,1.616495e-05
14468,Suecia,Interior Components,Suecia,Northern Europe,Standard Class,4,4,0,0,4,239.9600067,1.4497491e-05
17010,Italia,Interior Components,Italia,Southern Europe,Standard Class,6,4,2,1,4,239.9600067,0.9566958
47931,Ucrania,Interior Components,Ucrania,Eastern Europe,Standard Class,2,4,-2,0,4,239.9600067,1.41222135e-05
17208,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,4,239.9600067,1.7692579e-05
63400,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,239.9600067,0.95323306
18276,PaÃ­ses Bajos,Interior Components,PaÃ­ses Bajos,Western Europe,Standard Class,2,4,-2,0,4,239.9600067,1.3974962e-05
65211,EspaÃ±a,Interior Components,EspaÃ±a,Southern Europe,Standard Class,2,4,-2,0,4,239.9600067,1.7373595e-05
12215,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,239.9600067,0.95323306
64645,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,6,4,2,1,4,200.0,0.9489236
66277,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,159.9600067,1.4768699e-05
63926,EspaÃ±a,Semiconductors,EspaÃ±a,Southern Europe,Standard Class,2,4,-2,0,4,200.0,1.602318e-05
19350,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,4,159.9600067,0.95453876
47589,Austria,Semiconductors,Austria,Western Europe,Standard Class,5,4,1,1,4,200.0,0.9733507
16728,Italia,Interior Components,Italia,Southern Europe,Standard Class,4,4,0,0,4,159.9600067,1.5375515e-05
17424,EspaÃ±a,Semiconductors,EspaÃ±a,Southern Europe,Standard Class,5,4,1,1,4,200.0,0.9537204
67563,Francia,Semiconductors,Francia,Western Europe,Standard Class,4,4,0,0,4,200.0,1.6317372e-05
64137,Italia,Semiconductors,Italia,Southern Europe,Standard Class,3,4,-1,0,4,200.0,1.4799222e-05
17961,Italia,Semiconductors,Italia,Southern Europe,Standard Class,2,4,-2,0,4,200.0,1.4799222e-05
46445,Polonia,Interior Components,Polonia,Eastern Europe,Standard Class,6,4,2,1,4,159.9600067,0.9621495
20174,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,5,4,1,1,4,200.0,0.9544306
45587,Rusia,Semiconductors,Rusia,Eastern Europe,Standard Class,3,4,-1,0,4,200.0,1.1538232e-05
62112,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,159.9600067,1.4768699e-05
12349,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,159.9600067,0.95353
62972,EspaÃ±a,Interior Components,EspaÃ±a,Southern Europe,Standard Class,3,4,-1,0,4,159.9600067,1.569784e-05
16505,Francia,Semiconductors,Francia,Western Europe,Standard Class,6,4,2,1,4,200.0,0.9542298
65558,Francia,Semiconductors,Francia,Western Europe,Standard Class,4,4,0,0,4,200.0,1.6317372e-05
16197,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,4,200.0,1.4908481e-05
13361,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,200.0,1.4474406e-05
65251,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,2,4,-2,0,4,200.0,1.4908481e-05
62723,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,200.0,1.5337395e-05
13004,PaÃ­ses Bajos,Semiconductors,PaÃ­ses Bajos,Western Europe,Standard Class,5,4,1,1,4,200.0,0.9405222
18232,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,4,79.95999908,1.4876241e-05
7160,MÃ©xico,Metal Components,MÃ©xico,Central America,Standard Class,6,4,2,1,4,239.9600067,0.9580367
51455,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,6,4,2,1,4,99.95999908,0.95524913
1595,Cuba,Interior Components,Cuba,Caribbean,Standard Class,6,4,2,1,4,99.95999908,0.9303909
2584,Argentina,Semiconductors,Argentina,South America,Standard Class,5,4,1,1,4,179.9600067,0.93812567
8040,RepÃºblica Dominicana,Battery Materials,RepÃºblica Dominicana,Caribbean,Standard Class,6,4,2,1,4,111.9599991,0.95413053
57579,MÃ©xico,Metal Components,MÃ©xico,Central America,Standard Class,5,4,1,1,4,399.9599915,0.95736957
9942,PanamÃ¡,Metal Components,PanamÃ¡,Central America,Standard Class,3,4,-1,0,4,399.9599915,2.6064963e-05
1626,Brasil,Metal Components,Brasil,South America,Standard Class,2,4,-2,0,4,399.9599915,1.4344807e-05
51779,Honduras,Metal Components,Honduras,Central America,Standard Class,5,4,1,1,4,399.9599915,0.96502787
51334,MÃ©xico,Metal Components,MÃ©xico,Central America,Standard Class,5,4,1,1,4,399.9599915,0.95736957
4112,Argentina,Metal Components,Argentina,South America,Standard Class,3,4,-1,0,4,399.9599915,1.4721212e-05
5515,Brasil,Metal Components,Brasil,South America,Standard Class,6,4,2,1,4,399.9599915,0.9558402
8702,Brasil,Metal Components,Brasil,South America,Standard Class,3,4,-1,0,4,399.9599915,1.4344807e-05
7626,Colombia,Metal Components,Colombia,South America,Standard Class,2,4,-2,0,4,399.9599915,1.7550245e-05
